#,started on Fri,01-10-2013 01:37,,
,,,,
#,time,counts unit,events,
,32.04159195,"4,28,368",branch-misses,-57.45%
,32.04159195,"63,38,474",cache-misses,-68.09%
,32.04159195,"68,50,753",L1-dcache-load-misses,-68.09%
,32.04159195,"2,81,078",L1-icache-load-misses,-68.09%
,32.04159195,"5,38,243",dTLB-load-misses,-72.07%
,32.04159195,"2,765",dTLB-store-misses,-77.39%
,32.04159195,"6,999",iTLB-load-misses,-42.55%
,32.04159195,"13,32,663",LLC-load-misses,-38.57%
,32.04159195,"5,368",LLC-store-misses,-33.25%
,32.04159195,"4,31,245",branch-load-misses,-38.57%
,32.04159195,"17,54,12,353",cycles,-43.89%
,32.04159195,"18,11,76,704",instructions              #    1.03  insn per cycle,-49.21%
,32.11682367,"4,69,120",branch-misses,-73.10%
,32.11682367,"62,49,521",cache-misses,-83.74%
,32.11682367,"76,47,432",L1-dcache-load-misses,-84.05%
,32.11682367,"2,48,897",L1-icache-load-misses,-84.05%
,32.11682367,"4,73,448",dTLB-load-misses,-80.07%
,32.11682367,"2,802",dTLB-store-misses,-74.76%
,32.11682367,"7,216",iTLB-load-misses,-21.27%
,32.11682367,"13,04,906",LLC-load-misses,-25.24%
,32.11682367,"4,009",LLC-store-misses,-30.56%
,32.11682367,"5,01,233",branch-load-misses,-41.19%
,32.11682367,"17,78,85,854",cycles,-51.82%
,32.11682367,"18,89,70,597",instructions              #    1.06  insn per cycle,-62.45%
,32.19200169,"4,24,780",branch-misses,-63.06%
,32.19200169,"60,48,760",cache-misses,-68.38%
,32.19200169,"69,62,139",L1-dcache-load-misses,-68.07%
,32.19200169,"2,70,182",L1-icache-load-misses,-68.09%
,32.19200169,"5,22,725",dTLB-load-misses,-68.08%
,32.19200169,"2,663",dTLB-store-misses,-68.85%
,32.19200169,"7,228",iTLB-load-misses,-42.57%
,32.19200169,"12,59,572",LLC-load-misses,-42.55%
,32.19200169,"6,591",LLC-store-misses,-41.79%
,32.19200169,"4,28,205",branch-load-misses,-47.12%
,32.19200169,"17,22,91,073",cycles,-52.43%
,32.19200169,"18,57,15,919",instructions              #    1.08  insn per cycle,-57.76%
,32.26721583,"4,50,792",branch-misses,-64.60%
,32.26721583,"66,72,055",cache-misses,-75.23%
,32.26721583,"70,45,046",L1-dcache-load-misses,-80.55%
,32.26721583,"2,07,938",L1-icache-load-misses,-84.04%
,32.26721583,"4,96,673",dTLB-load-misses,-84.05%
,32.26721583,"2,175",dTLB-store-misses,-83.28%
,32.26721583,"5,528",iTLB-load-misses,-24.78%
,32.26721583,"15,43,462",LLC-load-misses,-21.27%
,32.26721583,"2,668",LLC-store-misses,-22.04%
,32.26721583,"4,55,960",branch-load-misses,-32.67%
,32.26721583,"17,29,23,282",cycles,-43.31%
,32.26721583,"17,87,03,848",instructions              #    1.03  insn per cycle,-53.94%
,32.34243392,"4,59,573",branch-misses,-71.57%
,32.34243392,"66,40,062",cache-misses,-76.89%
,32.34243392,"70,77,210",L1-dcache-load-misses,-71.58%
,32.34243392,"1,94,234",L1-icache-load-misses,-68.09%
,32.34243392,"4,52,559",dTLB-load-misses,-68.10%
,32.34243392,"1,969",dTLB-store-misses,-68.10%
,32.34243392,"5,842",iTLB-load-misses,-39.04%
,32.34243392,"14,24,167",LLC-load-misses,-42.54%
,32.34243392,"4,863",LLC-store-misses,-42.54%
,32.34243392,"4,73,782",branch-load-misses,-53.17%
,32.34243392,"17,58,71,216",cycles,-60.96%
,32.34243392,"18,30,77,658",instructions              #    1.04  insn per cycle,-66.28%
,32.41766605,"4,33,184",branch-misses,-57.48%
,32.41766605,"64,74,484",cache-misses,-68.12%
,32.41766605,"70,10,626",L1-dcache-load-misses,-72.01%
,32.41766605,"2,38,964",L1-icache-load-misses,-77.33%
,32.41766605,"5,01,200",dTLB-load-misses,-82.61%
,32.41766605,"2,700",dTLB-store-misses,-84.04%
,32.41766605,"7,533",iTLB-load-misses,-33.32%
,32.41766605,"13,81,364",LLC-load-misses,-27.99%
,32.41766605,"3,771",LLC-store-misses,-22.72%
,32.41766605,"4,58,919",branch-load-misses,-28.04%
,32.41766605,"17,63,31,995",cycles,-36.21%
,32.41766605,"18,12,64,469",instructions              #    1.03  insn per cycle,-46.85%
,32.49289203,"4,80,615",branch-misses,-78.73%
,32.49289203,"67,25,502",cache-misses,-84.04%
,32.49289203,"73,66,686",L1-dcache-load-misses,-80.16%
,32.49289203,"2,22,188",L1-icache-load-misses,-74.85%
,32.49289203,"5,05,577",dTLB-load-misses,-69.54%
,32.49289203,"2,662",dTLB-store-misses,-68.10%
,32.49289203,"7,835",iTLB-load-misses,-30.47%
,32.49289203,"13,19,663",LLC-load-misses,-35.78%
,32.49289203,"4,626",LLC-store-misses,-41.09%
,32.49289203,"5,25,934",branch-load-misses,-51.72%
,32.49289203,"18,10,96,779",cycles,-62.35%
,32.49289203,"19,33,83,642",instructions              #    1.07  insn per cycle,-72.99%
,32.56810847,"3,86,002",branch-misses,-57.45%
,32.56810847,"64,31,887",cache-misses,-68.09%
,32.56810847,"71,07,462",L1-dcache-load-misses,-68.09%
,32.56810847,"2,53,317",L1-icache-load-misses,-68.73%
,32.56810847,"5,46,886",dTLB-load-misses,-74.04%
,32.56810847,"2,827",dTLB-store-misses,-79.36%
,32.56810847,"7,128",iTLB-load-misses,-41.92%
,32.56810847,"13,36,576",LLC-load-misses,-36.60%
,32.56810847,"9,852",LLC-store-misses,-31.28%
,32.56810847,"3,78,797",branch-load-misses,-36.60%
,32.56810847,"17,01,00,611",cycles,-41.92%
,32.56810847,"17,04,01,117",instructions              #    1.00  insn per cycle,-47.24%
,32.64334353,"3,43,255",branch-misses,-75.07%
,32.64334353,"60,18,474",cache-misses,-84.05%
,32.64334353,"66,62,669",L1-dcache-load-misses,-84.05%
,32.64334353,"2,96,893",L1-icache-load-misses,-83.42%
,32.64334353,"5,59,921",dTLB-load-misses,-78.11%
,32.64334353,"3,036",dTLB-store-misses,-72.79%
,32.64334353,"7,572",iTLB-load-misses,-21.90%
,32.64334353,"12,95,711",LLC-load-misses,-27.21%
,32.64334353,"6,607",LLC-store-misses,-32.52%
,32.64334353,"3,74,199",branch-load-misses,-43.15%
,32.64334353,"17,01,83,839",cycles,-53.78%
,32.64334353,"16,86,03,021",instructions              #    0.99  insn per cycle,-64.41%
,32.71856101,"4,40,528",branch-misses,-61.11%
,32.71856101,"64,46,187",cache-misses,-68.08%
,32.71856101,"70,79,488",L1-dcache-load-misses,-68.09%
,32.71856101,"2,15,242",L1-icache-load-misses,-68.09%
,32.71856101,"4,99,696",dTLB-load-misses,-68.10%
,32.71856101,"2,222",dTLB-store-misses,-70.79%
,32.71856101,"6,804",iTLB-load-misses,-42.55%
,32.71856101,"14,13,896",LLC-load-misses,-42.54%
,32.71856101,"3,964",LLC-store-misses,-39.85%
,32.71856101,"4,36,635",branch-load-misses,-45.17%
,32.71856101,"17,30,87,467",cycles,-50.49%
,32.71856101,"18,15,68,413",instructions              #    1.05  insn per cycle,-55.81%
,32.79378392,"4,01,654",branch-misses,-66.51%
,32.79378392,"64,13,121",cache-misses,-77.14%
,32.79378392,"68,81,791",L1-dcache-load-misses,-82.46%
,32.79378392,"2,20,890",L1-icache-load-misses,-84.04%
,32.79378392,"4,97,010",dTLB-load-misses,-84.05%
,32.79378392,"2,400",dTLB-store-misses,-81.36%
,32.79378392,"6,146",iTLB-load-misses,-22.87%
,32.79378392,"14,74,572",LLC-load-misses,-21.27%
,32.79378392,"5,340",LLC-store-misses,-23.95%
,32.79378392,"3,88,798",branch-load-misses,-34.58%
,32.79378392,"16,96,98,372",cycles,-45.22%
,32.79378392,"17,41,93,734",instructions              #    1.03  insn per cycle,-55.85%
,32.86900392,"3,90,670",branch-misses,-69.67%
,32.86900392,"60,61,396",cache-misses,-74.99%
,32.86900392,"67,83,028",L1-dcache-load-misses,-69.67%
,32.86900392,"2,67,205",L1-icache-load-misses,-68.09%
,32.86900392,"5,21,417",dTLB-load-misses,-68.09%
,32.86900392,"2,636",dTLB-store-misses,-68.09%
,32.86900392,"7,603",iTLB-load-misses,-40.95%
,32.86900392,"12,94,005",LLC-load-misses,-42.55%
,32.86900392,"6,461",LLC-store-misses,-42.55%
,32.86900392,"4,19,614",branch-load-misses,-53.18%
,32.86900392,"17,19,36,773",cycles,-59.05%
,32.86900392,"17,34,26,572",instructions              #    1.01  insn per cycle,-64.37%
,32.94422003,"4,10,823",branch-misses,-57.94%
,32.94422003,"62,51,493",cache-misses,-68.58%
,32.94422003,"69,84,719",L1-dcache-load-misses,-73.89%
,32.94422003,"2,40,138",L1-icache-load-misses,-79.21%
,32.94422003,"5,14,700",dTLB-load-misses,-84.05%
,32.94422003,"2,628",dTLB-store-misses,-84.05%
,32.94422003,"8,605",iTLB-load-misses,-31.43%
,32.94422003,"14,43,077",LLC-load-misses,-26.11%
,32.94422003,"5,166",LLC-store-misses,-21.27%
,32.94422003,"3,64,175",branch-load-misses,-26.59%
,32.94422003,"17,20,71,112",cycles,-36.65%
,32.94422003,"17,84,27,430",instructions              #    1.04  insn per cycle,-47.28%
,33.01943763,"4,07,044",branch-misses,-78.23%
,33.01943763,"61,06,602",cache-misses,-83.55%
,33.01943763,"71,56,582",L1-dcache-load-misses,-78.23%
,33.01943763,"2,61,757",L1-icache-load-misses,-72.92%
,33.01943763,"5,56,922",dTLB-load-misses,-68.10%
,33.01943763,"3,004",dTLB-store-misses,-68.10%
,33.01943763,"7,832",iTLB-load-misses,-32.39%
,33.01943763,"13,03,162",LLC-load-misses,-37.70%
,33.01943763,"5,653",LLC-store-misses,-42.54%
,33.01943763,"4,35,877",branch-load-misses,-53.17%
,33.01943763,"17,36,69,530",cycles,-63.81%
,33.01943763,"17,97,26,948",instructions              #    1.03  insn per cycle,-72.93%
,33.0946723,"4,10,000",branch-misses,-57.46%
,33.0946723,"64,91,864",cache-misses,-68.09%
,33.0946723,"68,63,344",L1-dcache-load-misses,-68.10%
,33.0946723,"1,96,766",L1-icache-load-misses,-70.64%
,33.0946723,"5,20,666",dTLB-load-misses,-75.96%
,33.0946723,"2,459",dTLB-store-misses,-81.28%
,33.0946723,"7,302",iTLB-load-misses,-40.00%
,33.0946723,"14,28,801",LLC-load-misses,-34.68%
,33.0946723,"4,849",LLC-store-misses,-29.36%
,33.0946723,"4,37,596",branch-load-misses,-34.68%
,33.0946723,"17,44,09,167",cycles,-40.00%
,33.0946723,"17,89,87,746",instructions              #    1.03  insn per cycle,-46.83%
,33.1698997,"4,30,042",branch-misses,-76.99%
,33.1698997,"64,33,758",cache-misses,-84.05%
,33.1698997,"71,06,120",L1-dcache-load-misses,-84.04%
,33.1698997,"2,50,412",L1-icache-load-misses,-81.50%
,33.1698997,"5,12,548",dTLB-load-misses,-76.19%
,33.1698997,"2,512",dTLB-store-misses,-70.88%
,33.1698997,"6,169",iTLB-load-misses,-23.81%
,33.1698997,"14,45,306",LLC-load-misses,-29.12%
,33.1698997,"3,661",LLC-store-misses,-34.44%
,33.1698997,"4,84,412",branch-load-misses,-45.07%
,33.1698997,"17,49,23,245",cycles,-55.70%
,33.1698997,"17,77,94,311",instructions              #    1.02  insn per cycle,-66.33%
,33.2451149,"4,56,802",branch-misses,-59.18%
,33.2451149,"64,60,142",cache-misses,-68.08%
,33.2451149,"71,74,065",L1-dcache-load-misses,-68.08%
,33.2451149,"2,30,476",L1-icache-load-misses,-68.09%
,33.2451149,"4,90,151",dTLB-load-misses,-68.10%
,33.2451149,"2,516",dTLB-store-misses,-72.71%
,33.2451149,"6,747",iTLB-load-misses,-42.55%
,33.2451149,"12,74,467",LLC-load-misses,-42.54%
,33.2451149,"3,725",LLC-store-misses,-37.93%
,33.2451149,"4,63,363",branch-load-misses,-43.25%
,33.2451149,"17,79,86,563",cycles,-48.57%
,33.2451149,"18,93,65,281",instructions              #    1.06  insn per cycle,-53.89%
,33.32034113,"4,77,471",branch-misses,-68.42%
,33.32034113,"68,66,015",cache-misses,-79.06%
,33.32034113,"71,48,936",L1-dcache-load-misses,-84.04%
,33.32034113,"2,22,632",L1-icache-load-misses,-84.05%
,33.32034113,"4,81,461",dTLB-load-misses,-84.05%
,33.32034113,"2,331",dTLB-store-misses,-79.44%
,33.32034113,"5,598",iTLB-load-misses,-21.27%
,33.32034113,"15,28,978",LLC-load-misses,-21.27%
,33.32034113,"2,465",LLC-store-misses,-25.88%
,33.32034113,"4,92,531",branch-load-misses,-36.51%
,33.32034113,"17,81,93,201",cycles,-47.14%
,33.32034113,"18,66,85,760",instructions              #    1.05  insn per cycle,-57.77%
,33.39555911,"4,30,377",branch-misses,-67.75%
,33.39555911,"63,83,050",cache-misses,-73.07%
,33.39555911,"74,96,255",L1-dcache-load-misses,-68.09%
,33.39555911,"2,24,933",L1-icache-load-misses,-68.09%
,33.39555911,"4,93,715",dTLB-load-misses,-68.10%
,33.39555911,"2,348",dTLB-store-misses,-68.10%
,33.39555911,"6,505",iTLB-load-misses,-42.55%
,33.39555911,"13,66,143",LLC-load-misses,-42.54%
,33.39555911,"3,658",LLC-store-misses,-42.54%
,33.39555911,"4,58,567",branch-load-misses,-51.82%
,33.39555911,"17,57,69,870",cycles,-57.14%
,33.39555911,"17,98,43,684",instructions              #    1.02  insn per cycle,-62.45%
,33.47078315,"3,90,578",branch-misses,-59.86%
,33.47078315,"61,28,223",cache-misses,-70.49%
,33.47078315,"69,54,167",L1-dcache-load-misses,-75.81%
,33.47078315,"2,73,842",L1-icache-load-misses,-81.13%
,33.47078315,"5,33,438",dTLB-load-misses,-84.05%
,33.47078315,"2,635",dTLB-store-misses,-84.05%
,33.47078315,"6,469",iTLB-load-misses,-29.52%
,33.47078315,"14,35,979",LLC-load-misses,-24.20%
,33.47078315,"3,676",LLC-store-misses,-21.27%
,33.47078315,"3,74,873",branch-load-misses,-27.94%
,33.47078315,"17,10,31,682",cycles,-38.56%
,33.47078315,"17,84,69,432",instructions              #    1.04  insn per cycle,-49.20%
,33.54600677,"4,16,170",branch-misses,-76.32%
,33.54600677,"62,91,970",cache-misses,-81.64%
,33.54600677,"72,80,580",L1-dcache-load-misses,-76.32%
,33.54600677,"2,40,912",L1-icache-load-misses,-71.01%
,33.54600677,"4,97,468",dTLB-load-misses,-68.10%
,33.54600677,"2,497",dTLB-store-misses,-68.10%
,33.54600677,"8,239",iTLB-load-misses,-34.30%
,33.54600677,"13,69,329",LLC-load-misses,-39.61%
,33.54600677,"4,983",LLC-store-misses,-42.54%
,33.54600677,"3,79,968",branch-load-misses,-53.17%
,33.54600677,"17,21,62,781",cycles,-63.81%
,33.54600677,"18,16,15,675",instructions              #    1.05  insn per cycle,-71.02%
,33.62122765,"4,35,074",branch-misses,-57.45%
,33.62122765,"64,85,207",cache-misses,-68.09%
,33.62122765,"72,33,693",L1-dcache-load-misses,-68.09%
,33.62122765,"2,28,274",L1-icache-load-misses,-72.56%
,33.62122765,"4,83,394",dTLB-load-misses,-77.88%
,33.62122765,"2,566",dTLB-store-misses,-83.20%
,33.62122765,"8,145",iTLB-load-misses,-38.08%
,33.62122765,"13,78,695",LLC-load-misses,-32.77%
,33.62122765,"7,403",LLC-store-misses,-27.44%
,33.62122765,"4,36,901",branch-load-misses,-32.76%
,33.62122765,"17,43,66,234",cycles,-38.08%
,33.62122765,"17,56,22,626",instructions              #    1.01  insn per cycle,-46.82%
,33.69644566,"4,13,123",branch-misses,-78.72%
,33.69644566,"61,58,461",cache-misses,-84.04%
,33.69644566,"69,96,285",L1-dcache-load-misses,-84.04%
,33.69644566,"2,49,749",L1-icache-load-misses,-79.58%
,33.69644566,"5,18,287",dTLB-load-misses,-74.27%
,33.69644566,"2,595",dTLB-store-misses,-68.96%
,33.69644566,"7,822",iTLB-load-misses,-25.73%
,33.69644566,"13,39,958",LLC-load-misses,-31.04%
,33.69644566,"4,136",LLC-store-misses,-36.36%
,33.69644566,"4,03,688",branch-load-misses,-46.99%
,33.69644566,"17,30,25,470",cycles,-57.63%
,33.69644566,"17,75,70,991",instructions              #    1.03  insn per cycle,-68.26%
,33.7716833,"4,33,775",branch-misses,-57.46%
,33.7716833,"67,83,379",cache-misses,-68.10%
,33.7716833,"70,09,054",L1-dcache-load-misses,-68.10%
,33.7716833,"1,95,136",L1-icache-load-misses,-68.10%
,33.7716833,"4,89,909",dTLB-load-misses,-69.30%
,33.7716833,"2,463",dTLB-store-misses,-74.61%
,33.7716833,"6,994",iTLB-load-misses,-42.54%
,33.7716833,"14,67,340",LLC-load-misses,-41.34%
,33.7716833,"2,859",LLC-store-misses,-36.03%
,33.7716833,"4,32,725",branch-load-misses,-41.34%
,33.7716833,"17,12,91,669",cycles,-46.66%
,33.7716833,"17,28,47,471",instructions              #    1.01  insn per cycle,-51.98%
,33.84690467,"3,94,330",branch-misses,-70.33%
,33.84690467,"62,62,700",cache-misses,-80.97%
,33.84690467,"68,22,155",L1-dcache-load-misses,-84.04%
,33.84690467,"2,54,453",L1-icache-load-misses,-84.06%
,33.84690467,"5,34,885",dTLB-load-misses,-82.86%
,33.84690467,"2,904",dTLB-store-misses,-77.55%
,33.84690467,"6,348",iTLB-load-misses,-21.26%
,33.84690467,"14,23,485",LLC-load-misses,-22.45%
,33.84690467,"2,891",LLC-store-misses,-27.77%
,33.84690467,"4,24,845",branch-load-misses,-38.40%
,33.84690467,"17,26,51,824",cycles,-49.03%
,33.84690467,"17,53,76,627",instructions              #    1.02  insn per cycle,-59.67%
#,time,counts unit,events,
,33.92212076,"3,89,219",branch-misses,-65.84%
,33.92212076,"62,04,980",cache-misses,-71.16%
,33.92212076,"67,00,565",L1-dcache-load-misses,-68.09%
,33.92212076,"2,64,300",L1-icache-load-misses,-68.09%
,33.92212076,"5,36,449",dTLB-load-misses,-68.09%
,33.92212076,"2,734",dTLB-store-misses,-68.10%
,33.92212076,"7,389",iTLB-load-misses,-42.55%
,33.92212076,"14,36,255",LLC-load-misses,-42.54%
,33.92212076,"4,835",LLC-store-misses,-42.54%
,33.92212076,"4,16,261",branch-load-misses,-49.91%
,33.92212076,"17,11,61,068",cycles,-55.23%
,33.92212076,"17,53,99,258",instructions              #    1.02  insn per cycle,-60.55%
,33.99735418,"4,07,657",branch-misses,-61.77%
,33.99735418,"64,68,044",cache-misses,-72.40%
,33.99735418,"71,24,460",L1-dcache-load-misses,-77.72%
,33.99735418,"2,06,329",L1-icache-load-misses,-83.04%
,33.99735418,"4,80,491",dTLB-load-misses,-84.05%
,33.99735418,"1,983",dTLB-store-misses,-84.05%
,33.99735418,"5,251",iTLB-load-misses,-27.61%
,33.99735418,"14,64,137",LLC-load-misses,-22.29%
,33.99735418,"7,330",LLC-store-misses,-21.27%
,33.99735418,"4,14,917",branch-load-misses,-29.85%
,33.99735418,"17,01,47,373",cycles,-40.48%
,33.99735418,"17,36,33,177",instructions              #    1.02  insn per cycle,-51.11%
,34.07256478,"4,34,084",branch-misses,-74.41%
,34.07256478,"65,40,691",cache-misses,-79.73%
,34.07256478,"71,59,160",L1-dcache-load-misses,-74.42%
,34.07256478,"2,33,629",L1-icache-load-misses,-69.10%
,34.07256478,"4,89,927",dTLB-load-misses,-68.10%
,34.07256478,"2,180",dTLB-store-misses,-68.10%
,34.07256478,"6,256",iTLB-load-misses,-36.20%
,34.07256478,"14,40,853",LLC-load-misses,-41.52%
,34.07256478,"3,716",LLC-store-misses,-42.54%
,34.07256478,"4,41,510",branch-load-misses,-53.17%
,34.07256478,"17,34,42,132",cycles,-63.80%
,34.07256478,"17,66,56,914",instructions              #    1.02  insn per cycle,-69.11%
,34.1477884,"3,76,932",branch-misses,-57.47%
,34.1477884,"62,63,182",cache-misses,-68.10%
,34.1477884,"65,98,821",L1-dcache-load-misses,-69.13%
,34.1477884,"2,50,034",L1-icache-load-misses,-74.45%
,34.1477884,"5,54,488",dTLB-load-misses,-79.77%
,34.1477884,"2,379",dTLB-store-misses,-84.05%
,34.1477884,"6,584",iTLB-load-misses,-36.19%
,34.1477884,"14,48,296",LLC-load-misses,-30.88%
,34.1477884,"8,607",LLC-store-misses,-25.56%
,34.1477884,"3,59,044",branch-load-misses,-30.88%
,34.1477884,"16,85,39,502",cycles,-36.20%
,34.1477884,"16,78,86,654",instructions              #    1.00  insn per cycle,-46.84%
,34.22305572,"3,37,544",branch-misses,-78.73%
,34.22305572,"62,05,323",cache-misses,-84.05%
,34.22305572,"61,97,315",L1-dcache-load-misses,-83.02%
,34.22305572,"2,35,712",L1-icache-load-misses,-77.70%
,34.22305572,"5,51,735",dTLB-load-misses,-72.39%
,34.22305572,"2,375",dTLB-store-misses,-68.11%
,34.22305572,"7,241",iTLB-load-misses,-27.61%
,34.22305572,"14,38,983",LLC-load-misses,-32.92%
,34.22305572,"4,198",LLC-store-misses,-38.23%
,34.22305572,"3,53,154",branch-load-misses,-48.86%
,34.22305572,"16,57,00,667",cycles,-59.49%
,34.22305572,"16,24,71,963",instructions              #    0.98  insn per cycle,-70.12%
,34.29826892,"3,41,602",branch-misses,-57.44%
,34.29826892,"58,98,532",cache-misses,-68.08%
,34.29826892,"66,61,904",L1-dcache-load-misses,-68.08%
,34.29826892,"3,09,779",L1-icache-load-misses,-68.08%
,34.29826892,"5,28,496",dTLB-load-misses,-71.17%
,34.29826892,"3,059",dTLB-store-misses,-76.49%
,34.29826892,"7,864",iTLB-load-misses,-42.56%
,34.29826892,"13,05,146",LLC-load-misses,-39.47%
,34.29826892,"4,933",LLC-store-misses,-34.15%
,34.29826892,"3,45,537",branch-load-misses,-39.47%
,34.29826892,"16,81,92,727",cycles,-44.79%
,34.29826892,"16,48,13,832",instructions              #    0.98  insn per cycle,-50.11%
,34.3734888,"3,34,284",branch-misses,-72.22%
,34.3734888,"62,60,196",cache-misses,-82.85%
,34.3734888,"62,73,080",L1-dcache-load-misses,-84.04%
,34.3734888,"2,33,325",L1-icache-load-misses,-84.04%
,34.3734888,"5,53,564",dTLB-load-misses,-80.97%
,34.3734888,"2,556",dTLB-store-misses,-75.65%
,34.3734888,"8,498",iTLB-load-misses,-21.27%
,34.3734888,"14,18,106",LLC-load-misses,-24.35%
,34.3734888,"4,254",LLC-store-misses,-29.66%
,34.3734888,"3,48,820",branch-load-misses,-40.29%
,34.3734888,"16,80,58,338",cycles,-50.93%
,34.3734888,"16,37,49,824",instructions              #    0.97  insn per cycle,-61.56%
,34.44871328,"4,54,061",branch-misses,-63.96%
,34.44871328,"63,59,119",cache-misses,-69.28%
,34.44871328,"74,42,347",L1-dcache-load-misses,-68.09%
,34.44871328,"2,27,445",L1-icache-load-misses,-68.09%
,34.44871328,"4,78,388",dTLB-load-misses,-68.09%
,34.44871328,"2,276",dTLB-store-misses,-68.10%
,34.44871328,"6,461",iTLB-load-misses,-42.54%
,34.44871328,"13,69,159",LLC-load-misses,-42.54%
,34.44871328,"3,808",LLC-store-misses,-42.54%
