#,started on Fri,01-10-2013 03:16,,
,,,,
#,time,counts unit,events,
,3.082653212,"3,30,921",L1-icache-load-misses,-84.04%
,3.082653212,"27,962",dTLB-load-misses,-82.65%
,3.082653212,"8,719",dTLB-store-misses,-77.33%
,3.082653212,"8,313",iTLB-load-misses,-21.28%
,3.082653212,"6,066",LLC-load-misses,-22.66%
,3.082653212,"37,268",LLC-store-misses,-27.98%
,3.082653212,"2,70,784",branch-load-misses,-38.61%
,3.082653212,"23,21,60,916",cycles,-49.25%
,3.082653212,"54,16,85,079",instructions              #    2.33  insn per cycle,-59.89%
,3.157842741,"2,96,514",branch-misses,-65.62%
,3.157842741,"1,03,109",cache-misses,-70.94%
,3.157842741,"43,30,252",L1-dcache-load-misses,-68.08%
,3.157842741,"3,35,276",L1-icache-load-misses,-68.08%
,3.157842741,"26,963",dTLB-load-misses,-68.08%
,3.157842741,"7,427",dTLB-store-misses,-68.08%
,3.157842741,"9,064",iTLB-load-misses,-42.56%
,3.157842741,"6,240",LLC-load-misses,-42.56%
,3.157842741,"36,981",LLC-store-misses,-42.56%
,3.157842741,"2,93,759",branch-load-misses,-49.68%
,3.157842741,"23,21,18,568",cycles,-55.00%
,3.157842741,"54,04,28,773",instructions              #    2.33  insn per cycle,-60.32%
,3.233037448,"3,19,277",branch-misses,-62.04%
,3.233037448,"1,04,578",cache-misses,-72.68%
,3.233037448,"44,15,701",L1-dcache-load-misses,-78.00%
,3.233037448,"3,24,982",L1-icache-load-misses,-83.32%
,3.233037448,"27,928",dTLB-load-misses,-84.04%
,3.233037448,"9,033",dTLB-store-misses,-84.04%
,3.233037448,"9,188",iTLB-load-misses,-27.33%
,3.233037448,"7,888",LLC-load-misses,-22.01%
,3.233037448,"30,551",LLC-store-misses,-21.28%
,3.233037448,"3,30,688",branch-load-misses,-30.12%
,3.233037448,"23,21,49,753",cycles,-40.75%
,3.233037448,"54,10,45,282",instructions              #    2.33  insn per cycle,-51.39%
,3.308214639,"2,96,320",branch-misses,-74.11%
,3.308214639,"1,14,358",cache-misses,-79.43%
,3.308214639,"43,47,760",L1-dcache-load-misses,-74.11%
,3.308214639,"3,18,546",L1-icache-load-misses,-68.80%
,3.308214639,"29,871",dTLB-load-misses,-68.08%
,3.308214639,"8,858",dTLB-store-misses,-68.08%
,3.308214639,"11,176",iTLB-load-misses,-36.52%
,3.308214639,"8,132",LLC-load-misses,-41.83%
,3.308214639,"34,412",LLC-store-misses,-42.56%
,3.308214639,"2,89,097",branch-load-misses,-53.20%
,3.308214639,"23,14,68,694",cycles,-63.49%
,3.308214639,"53,89,19,393",instructions              #    2.33  insn per cycle,-68.81%
,3.38342358,"2,90,684",branch-misses,-57.43%
,3.38342358,"1,51,296",cache-misses,-68.07%
,3.38342358,"42,27,311",L1-dcache-load-misses,-69.50%
,3.38342358,"3,52,671",L1-icache-load-misses,-74.85%
,3.38342358,"28,289",dTLB-load-misses,-80.17%
,3.38342358,"8,061",dTLB-store-misses,-84.06%
,3.38342358,"9,318",iTLB-load-misses,-35.80%
,3.38342358,"12,861",LLC-load-misses,-30.48%
,3.38342358,"57,993",LLC-store-misses,-25.16%
,3.38342358,"2,91,500",branch-load-misses,-30.48%
,3.38342358,"23,10,67,304",cycles,-36.14%
,3.38342358,"53,57,81,059",instructions              #    2.32  insn per cycle,-46.79%
,3.458619389,"2,77,865",branch-misses,-78.72%
,3.458619389,"90,943",cache-misses,-84.04%
,3.458619389,"42,92,409",L1-dcache-load-misses,-82.61%
,3.458619389,"3,25,249",L1-icache-load-misses,-77.30%
,3.458619389,"28,108",dTLB-load-misses,-71.98%
,3.458619389,"7,754",dTLB-store-misses,-68.09%
,3.458619389,"10,243",iTLB-load-misses,-28.02%
,3.458619389,"3,081",LLC-load-misses,-33.33%
,3.458619389,"24,764",LLC-store-misses,-38.65%
,3.458619389,"2,92,824",branch-load-misses,-49.29%
,3.458619389,"23,21,67,366",cycles,-59.92%
,3.458619389,"54,23,76,320",instructions              #    2.34  insn per cycle,-70.56%
,3.533832201,"3,05,386",branch-misses,-57.43%
,3.533832201,"1,27,324",cache-misses,-68.07%
,3.533832201,"43,81,368",L1-dcache-load-misses,-68.08%
,3.533832201,"3,43,095",L1-icache-load-misses,-68.08%
,3.533832201,"28,521",dTLB-load-misses,-71.62%
,3.533832201,"7,759",dTLB-store-misses,-76.97%
,3.533832201,"10,452",iTLB-load-misses,-42.56%
,3.533832201,"8,290",LLC-load-misses,-39.03%
,3.533832201,"41,458",LLC-store-misses,-33.67%
,3.533832201,"3,10,072",branch-load-misses,-38.99%
,3.533832201,"23,11,24,283",cycles,-44.31%
,3.533832201,"53,70,32,988",instructions              #    2.32  insn per cycle,-49.63%
,3.609034879,"3,07,488",branch-misses,-72.69%
,3.609034879,"1,16,451",cache-misses,-83.33%
,3.609034879,"43,58,610",L1-dcache-load-misses,-84.07%
,3.609034879,"3,33,318",L1-icache-load-misses,-84.07%
,3.609034879,"28,658",dTLB-load-misses,-80.53%
,3.609034879,"9,229",dTLB-store-misses,-75.18%
,3.609034879,"9,289",iTLB-load-misses,-21.25%
,3.609034879,"11,588",LLC-load-misses,-24.78%
,3.609034879,"30,817",LLC-store-misses,-30.11%
,3.609034879,"3,31,329",branch-load-misses,-40.75%
,3.609034879,"23,16,36,256",cycles,-51.39%
,3.609034879,"53,93,35,789",instructions              #    2.33  insn per cycle,-62.03%
,3.684221816,"3,23,888",branch-misses,-63.46%
,3.684221816,"78,303",cache-misses,-68.79%
,3.684221816,"44,47,326",L1-dcache-load-misses,-68.07%
,3.684221816,"3,43,752",L1-icache-load-misses,-68.07%
,3.684221816,"27,792",dTLB-load-misses,-68.07%
,3.684221816,"8,863",dTLB-store-misses,-68.45%
,3.684221816,"9,383",iTLB-load-misses,-42.57%
,3.684221816,"3,013",LLC-load-misses,-42.57%
,3.684221816,"20,393",LLC-store-misses,-42.19%
,3.684221816,"3,21,169",branch-load-misses,-47.51%
,3.684221816,"23,20,42,676",cycles,-52.84%
,3.684221816,"54,01,09,264",instructions              #    2.33  insn per cycle,-58.16%
,3.759417968,"3,10,558",branch-misses,-64.20%
,3.759417968,"71,730",cache-misses,-74.84%
,3.759417968,"45,45,894",L1-dcache-load-misses,-80.16%
,3.759417968,"3,25,724",L1-icache-load-misses,-84.04%
,3.759417968,"22,943",dTLB-load-misses,-84.04%
,3.759417968,"8,190",dTLB-store-misses,-83.68%
,3.759417968,"8,974",iTLB-load-misses,-25.17%
,3.759417968,"3,111",LLC-load-misses,-21.28%
,3.759417968,"14,001",LLC-store-misses,-21.63%
,3.759417968,"3,22,865",branch-load-misses,-32.27%
,3.759417968,"23,21,69,931",cycles,-42.91%
,3.759417968,"54,20,72,345",instructions              #    2.33  insn per cycle,-53.54%
#,time,counts unit,events,
,3.834612617,"2,90,000",branch-misses,-71.96%
,3.834612617,"81,318",cache-misses,-77.28%
,3.834612617,"42,17,341",L1-dcache-load-misses,-71.96%
,3.834612617,"3,37,083",L1-icache-load-misses,-68.08%
,3.834612617,"22,705",dTLB-load-misses,-68.08%
,3.834612617,"7,257",dTLB-store-misses,-68.08%
,3.834612617,"8,364",iTLB-load-misses,-38.67%
,3.834612617,"2,199",LLC-load-misses,-42.56%
,3.834612617,"24,912",LLC-store-misses,-42.56%
,3.834612617,"2,80,336",branch-load-misses,-53.20%
,3.834612617,"23,21,30,508",cycles,-61.34%
,3.834612617,"54,28,26,220",instructions              #    2.34  insn per cycle,-66.67%
,3.909800709,"2,93,243",branch-misses,-57.44%
,3.909800709,"80,193",cache-misses,-68.08%
,3.909800709,"43,12,375",L1-dcache-load-misses,-71.66%
,3.909800709,"3,36,095",L1-icache-load-misses,-76.98%
,3.909800709,"22,542",dTLB-load-misses,-82.31%
,3.909800709,"7,645",dTLB-store-misses,-84.04%
,3.909800709,"9,001",iTLB-load-misses,-33.66%
,3.909800709,"1,894",LLC-load-misses,-28.34%
,3.909800709,"23,212",LLC-store-misses,-23.02%
,3.909800709,"2,92,718",branch-load-misses,-28.34%
,3.909800709,"23,21,19,644",cycles,-36.16%
,3.909800709,"54,16,01,377",instructions              #    2.33  insn per cycle,-46.80%
,3.984992718,"3,02,870",branch-misses,-78.72%
,3.984992718,"85,279",cache-misses,-84.04%
,3.984992718,"43,78,982",L1-dcache-load-misses,-80.45%
,3.984992718,"3,26,510",L1-icache-load-misses,-75.13%
,3.984992718,"22,291",dTLB-load-misses,-69.82%
,3.984992718,"7,133",dTLB-store-misses,-68.09%
,3.984992718,"7,988",iTLB-load-misses,-30.18%
,3.984992718,"2,309",LLC-load-misses,-35.50%
,3.984992718,"21,404",LLC-store-misses,-40.81%
,3.984992718,"3,05,608",branch-load-misses,-51.45%
,3.984992718,"23,21,67,219",cycles,-62.09%
,3.984992718,"54,18,81,543",instructions              #    2.33  insn per cycle,-72.73%
,4.060178139,"2,89,097",branch-misses,-57.44%
,4.060178139,"85,106",cache-misses,-68.08%
,4.060178139,"43,21,061",L1-dcache-load-misses,-68.08%
,4.060178139,"3,40,759",L1-icache-load-misses,-68.50%
,4.060178139,"23,709",dTLB-load-misses,-73.82%
,4.060178139,"7,771",dTLB-store-misses,-79.14%
,4.060178139,"9,364",iTLB-load-misses,-42.15%
,4.060178139,"3,359",LLC-load-misses,-36.83%
,4.060178139,"26,409",LLC-store-misses,-31.51%
,4.060178139,"2,87,123",branch-load-misses,-36.83%
,4.060178139,"23,21,46,573",cycles,-42.15%
,4.060178139,"54,11,77,604",instructions              #    2.33  insn per cycle,-47.47%
,4.135365275,"3,12,785",branch-misses,-74.91%
,4.135365275,"75,190",cache-misses,-84.04%
,4.135365275,"46,61,713",L1-dcache-load-misses,-84.04%
,4.135365275,"3,20,536",L1-icache-load-misses,-83.62%
,4.135365275,"23,160",dTLB-load-misses,-78.30%
,4.135365275,"8,806",dTLB-store-misses,-72.98%
,4.135365275,"9,636",iTLB-load-misses,-21.70%
,4.135365275,"2,509",LLC-load-misses,-27.02%
,4.135365275,"20,527",LLC-store-misses,-32.33%
,4.135365275,"3,12,345",branch-load-misses,-42.97%
,4.135365275,"23,21,36,130",cycles,-53.61%
,4.135365275,"54,21,07,249",instructions              #    2.34  insn per cycle,-64.25%
,4.210553572,"2,95,673",branch-misses,-61.25%
,4.210553572,"1,20,834",cache-misses,-68.08%
,4.210553572,"44,45,153",L1-dcache-load-misses,-68.08%
,4.210553572,"3,39,224",L1-icache-load-misses,-68.08%
,4.210553572,"26,063",dTLB-load-misses,-68.08%
,4.210553572,"8,514",dTLB-store-misses,-70.66%
,4.210553572,"8,402",iTLB-load-misses,-42.56%
,4.210553572,"7,714",LLC-load-misses,-42.56%
,4.210553572,"42,755",LLC-store-misses,-39.98%
,4.210553572,"2,75,430",branch-load-misses,-45.30%
,4.210553572,"23,13,88,673",cycles,-50.62%
,4.210553572,"53,82,99,941",instructions              #    2.33  insn per cycle,-55.94%
,4.285760959,"2,82,994",branch-misses,-66.41%
,4.285760959,"82,318",cache-misses,-77.05%
,4.285760959,"43,20,902",L1-dcache-load-misses,-82.36%
,4.285760959,"3,31,083",L1-icache-load-misses,-84.04%
,4.285760959,"22,606",dTLB-load-misses,-84.04%
,4.285760959,"6,930",dTLB-store-misses,-81.47%
,4.285760959,"9,105",iTLB-load-misses,-22.96%
,4.285760959,"1,692",LLC-load-misses,-21.28%
,4.285760959,"29,938",LLC-store-misses,-23.85%
,4.285760959,"2,91,153",branch-load-misses,-34.48%
,4.285760959,"23,22,16,074",cycles,-45.12%
,4.285760959,"54,27,00,051",instructions              #    2.34  insn per cycle,-55.75%
,4.360945052,"2,82,997",branch-misses,-69.75%
,4.360945052,"72,850",cache-misses,-75.07%
,4.360945052,"43,12,558",L1-dcache-load-misses,-69.75%
,4.360945052,"3,36,634",L1-icache-load-misses,-68.08%
,4.360945052,"23,452",dTLB-load-misses,-68.08%
,4.360945052,"7,377",dTLB-store-misses,-68.08%
,4.360945052,"9,401",iTLB-load-misses,-40.88%
,4.360945052,"1,827",LLC-load-misses,-42.56%
,4.360945052,"20,486",LLC-store-misses,-42.56%
,4.360945052,"2,75,274",branch-load-misses,-53.20%
,4.360945052,"23,21,25,487",cycles,-59.12%
,4.360945052,"54,30,72,074",instructions              #    2.34  insn per cycle,-64.45%
,4.436139209,"2,92,981",branch-misses,-57.92%
,4.436139209,"89,600",cache-misses,-68.56%
,4.436139209,"43,15,069",L1-dcache-load-misses,-73.88%
,4.436139209,"3,20,554",L1-icache-load-misses,-79.20%
,4.436139209,"23,153",dTLB-load-misses,-84.04%
,4.436139209,"8,142",dTLB-store-misses,-84.04%
,4.436139209,"9,720",iTLB-load-misses,-31.45%
,4.436139209,"2,074",LLC-load-misses,-26.13%
,4.436139209,"21,812",LLC-store-misses,-21.28%
,4.436139209,"2,98,703",branch-load-misses,-26.60%
,4.436139209,"23,22,21,084",cycles,-36.63%
,4.436139209,"54,23,79,157",instructions              #    2.34  insn per cycle,-47.27%
,4.511327878,"2,95,425",branch-misses,-78.24%
,4.511327878,"76,491",cache-misses,-83.56%
,4.511327878,"45,08,217",L1-dcache-load-misses,-78.24%
,4.511327878,"3,28,880",L1-icache-load-misses,-72.92%
,4.511327878,"23,232",dTLB-load-misses,-68.08%
,4.511327878,"8,160",dTLB-store-misses,-68.08%
,4.511327878,"9,150",iTLB-load-misses,-32.39%
,4.511327878,"2,352",LLC-load-misses,-37.71%
,4.511327878,"18,062",LLC-store-misses,-42.56%
,4.511327878,"2,88,035",branch-load-misses,-53.20%
,4.511327878,"23,21,58,769",cycles,-63.84%
,4.511327878,"54,14,88,411",instructions              #    2.33  insn per cycle,-72.93%
,4.586512532,"2,96,469",branch-misses,-57.44%
,4.586512532,"75,970",cache-misses,-68.08%
,4.586512532,"44,25,568",L1-dcache-load-misses,-68.07%
,4.586512532,"3,25,723",L1-icache-load-misses,-70.72%
,4.586512532,"22,504",dTLB-load-misses,-76.04%
,4.586512532,"7,862",dTLB-store-misses,-81.36%
,4.586512532,"8,101",iTLB-load-misses,-39.93%
,4.586512532,"2,649",LLC-load-misses,-34.61%
,4.586512532,"20,792",LLC-store-misses,-29.29%
,4.586512532,"3,08,482",branch-load-misses,-34.61%
,4.586512532,"23,21,22,898",cycles,-39.93%
,4.586512532,"54,14,07,336",instructions              #    2.33  insn per cycle,-46.80%
,4.661703541,"2,79,921",branch-misses,-77.12%
,4.661703541,"76,649",cache-misses,-84.04%
,4.661703541,"44,97,354",L1-dcache-load-misses,-84.04%
,4.661703541,"3,34,841",L1-icache-load-misses,-81.40%
,4.661703541,"23,467",dTLB-load-misses,-76.08%
,4.661703541,"7,466",dTLB-store-misses,-70.77%
,4.661703541,"8,091",iTLB-load-misses,-23.92%
,4.661703541,"2,582",LLC-load-misses,-29.23%
,4.661703541,"21,337",LLC-store-misses,-34.55%
,4.661703541,"2,91,677",branch-load-misses,-45.19%
,4.661703541,"23,21,68,743",cycles,-55.83%
,4.661703541,"54,17,25,977",instructions              #    2.33  insn per cycle,-66.46%
,4.736888463,"2,86,990",branch-misses,-59.03%
,4.736888463,"73,951",cache-misses,-68.08%
,4.736888463,"43,28,364",L1-dcache-load-misses,-68.08%
,4.736888463,"3,25,840",L1-icache-load-misses,-68.08%
,4.736888463,"22,712",dTLB-load-misses,-68.08%
,4.736888463,"6,895",dTLB-store-misses,-72.87%
,4.736888463,"8,671",iTLB-load-misses,-42.56%
,4.736888463,"1,712",LLC-load-misses,-42.56%
,4.736888463,"17,704",LLC-store-misses,-37.77%
,4.736888463,"2,87,503",branch-load-misses,-43.09%
,4.736888463,"23,21,25,800",cycles,-48.41%
,4.736888463,"54,21,89,333",instructions              #    2.34  insn per cycle,-53.73%
,4.812065995,"2,79,764",branch-misses,-68.64%
,4.812065995,"1,13,448",cache-misses,-79.28%
,4.812065995,"43,19,503",L1-dcache-load-misses,-84.04%
,4.812065995,"3,38,845",L1-icache-load-misses,-84.04%
,4.812065995,"23,634",dTLB-load-misses,-84.04%
,4.812065995,"8,099",dTLB-store-misses,-79.25%
,4.812065995,"8,264",iTLB-load-misses,-21.28%
,4.812065995,"2,964",LLC-load-misses,-21.28%
,4.812065995,"32,051",LLC-store-misses,-26.07%
,4.812065995,"2,85,163",branch-load-misses,-36.71%
,4.812065995,"23,21,56,123",cycles,-47.35%
,4.812065995,"54,12,22,127",instructions              #    2.33  insn per cycle,-57.99%
,4.887270682,"3,13,359",branch-misses,-67.50%
,4.887270682,"93,258",cache-misses,-72.83%
,4.887270682,"44,53,148",L1-dcache-load-misses,-68.07%
,4.887270682,"3,38,604",L1-icache-load-misses,-68.07%
,4.887270682,"24,562",dTLB-load-misses,-68.08%
,4.887270682,"8,849",dTLB-store-misses,-68.10%
,4.887270682,"9,943",iTLB-load-misses,-42.57%
,4.887270682,"5,078",LLC-load-misses,-42.57%
,4.887270682,"25,839",LLC-store-misses,-42.55%
,4.887270682,"3,22,175",branch-load-misses,-51.57%
,4.887270682,"23,20,35,496",cycles,-56.89%
,4.887270682,"54,02,83,337",instructions              #    2.33  insn per cycle,-62.21%
,4.96246242,"2,99,950",branch-misses,-60.16%
,4.96246242,"89,764",cache-misses,-70.80%
,4.96246242,"44,76,649",L1-dcache-load-misses,-76.12%
,4.96246242,"3,25,876",L1-icache-load-misses,-81.44%
,4.96246242,"25,225",dTLB-load-misses,-84.04%
,4.96246242,"6,846",dTLB-store-misses,-84.05%
,4.96246242,"8,927",iTLB-load-misses,-29.21%
,4.96246242,"2,130",LLC-load-misses,-23.89%
,4.96246242,"30,631",LLC-store-misses,-21.28%
,4.96246242,"2,95,507",branch-load-misses,-28.21%
,4.96246242,"23,20,79,656",cycles,-38.85%
,4.96246242,"54,03,29,634",instructions              #    2.33  insn per cycle,-49.49%
,5.037648217,"2,89,518",branch-misses,-76.00%
,5.037648217,"1,90,596",cache-misses,-81.33%
,5.037648217,"44,64,003",L1-dcache-load-misses,-76.01%
,5.037648217,"3,45,094",L1-icache-load-misses,-70.70%
,5.037648217,"27,178",dTLB-load-misses,-68.08%
,5.037648217,"7,738",dTLB-store-misses,-68.09%
,5.037648217,"10,581",iTLB-load-misses,-34.62%
,5.037648217,"63,747",LLC-load-misses,-39.94%
,5.037648217,"57,154",LLC-store-misses,-42.55%
,5.037648217,"2,89,535",branch-load-misses,-53.19%
,5.037648217,"23,08,82,571",cycles,-63.83%
,5.037648217,"53,29,07,361",instructions              #    2.31  insn per cycle,-70.70%
,5.112861328,"3,16,547",branch-misses,-57.45%
,5.112861328,"98,487",cache-misses,-68.09%
,5.112861328,"44,90,661",L1-dcache-load-misses,-68.09%
,5.112861328,"3,26,155",L1-icache-load-misses,-72.92%
,5.112861328,"24,721",dTLB-load-misses,-78.24%
,5.112861328,"7,855",dTLB-store-misses,-83.56%
,5.112861328,"9,864",iTLB-load-misses,-37.72%
,5.112861328,"3,261",LLC-load-misses,-32.40%
,5.112861328,"26,308",LLC-store-misses,-27.09%
,5.112861328,"3,26,626",branch-load-misses,-32.41%
,5.112861328,"23,21,79,750",cycles,-37.73%
,5.112861328,"54,14,55,497",instructions              #    2.33  insn per cycle,-46.81%
,5.188052574,"2,84,750",branch-misses,-78.72%
,5.188052574,"75,422",cache-misses,-84.04%
,5.188052574,"43,91,771",L1-dcache-load-misses,-84.04%
,5.188052574,"3,44,427",L1-icache-load-misses,-79.21%
,5.188052574,"25,173",dTLB-load-misses,-73.89%
,5.188052574,"7,547",dTLB-store-misses,-68.58%
,5.188052574,"8,011",iTLB-load-misses,-26.11%
,5.188052574,"2,173",LLC-load-misses,-31.43%
,5.188052574,"21,866",LLC-store-misses,-36.74%
,5.188052574,"2,72,075",branch-load-misses,-47.38%
,5.188052574,"23,21,42,166",cycles,-58.02%
,5.188052574,"54,12,76,469",instructions              #    2.33  insn per cycle,-68.65%
,5.263232233,"2,75,788",branch-misses,-57.43%
,5.263232233,"77,695",cache-misses,-68.07%
,5.263232233,"43,92,373",L1-dcache-load-misses,-68.07%
,5.263232233,"3,36,958",L1-icache-load-misses,-68.07%
,5.263232233,"24,245",dTLB-load-misses,-69.75%
,5.263232233,"8,155",dTLB-store-misses,-75.07%
,5.263232233,"8,832",iTLB-load-misses,-42.57%
,5.263232233,"2,396",LLC-load-misses,-40.89%
,5.263232233,"25,646",LLC-store-misses,-35.57%
,5.263232233,"2,75,448",branch-load-misses,-40.89%
,5.263232233,"23,21,01,040",cycles,-46.22%
,5.263232233,"54,11,37,904",instructions              #    2.33  insn per cycle,-51.54%
,5.338386634,"3,00,236",branch-misses,-70.88%
,5.338386634,"78,451",cache-misses,-81.52%
,5.338386634,"45,67,309",L1-dcache-load-misses,-84.03%
,5.338386634,"3,24,329",L1-icache-load-misses,-84.03%
,5.338386634,"24,785",dTLB-load-misses,-82.35%
,5.338386634,"8,564",dTLB-store-misses,-77.03%
,5.338386634,"8,106",iTLB-load-misses,-21.29%
,5.338386634,"2,730",LLC-load-misses,-22.97%
,5.338386634,"21,134",LLC-store-misses,-28.28%
,5.338386634,"3,00,979",branch-load-misses,-38.93%
,5.338386634,"23,20,48,888",cycles,-49.57%
,5.338386634,"54,16,22,133",instructions              #    2.33  insn per cycle,-60.22%
,5.413539972,"2,96,367",branch-misses,-65.24%
,5.413539972,"1,12,078",cache-misses,-70.57%
,5.413539972,"45,00,873",L1-dcache-load-misses,-68.06%
,5.413539972,"3,59,293",L1-icache-load-misses,-68.06%
,5.413539972,"26,514",dTLB-load-misses,-68.06%
,5.413539972,"7,879",dTLB-store-misses,-68.06%
,5.413539972,"10,135",iTLB-load-misses,-42.58%
,5.413539972,"3,982",LLC-load-misses,-42.59%
,5.413539972,"31,100",LLC-store-misses,-42.58%
,5.413539972,"2,99,604",branch-load-misses,-49.32%
,5.413539972,"23,18,79,647",cycles,-54.63%
,5.413539972,"53,79,15,676",instructions              #    2.32  insn per cycle,-59.93%
,5.488707346,"3,05,306",branch-misses,-62.47%
,5.488707346,"82,220",cache-misses,-73.10%
,5.488707346,"46,23,269",L1-dcache-load-misses,-78.42%
,5.488707346,"3,33,983",L1-icache-load-misses,-83.74%
,5.488707346,"25,842",dTLB-load-misses,-84.03%
,5.488707346,"7,934",dTLB-store-misses,-84.03%
,5.488707346,"9,609",iTLB-load-misses,-26.91%
,5.488707346,"1,690",LLC-load-misses,-21.59%
,5.488707346,"22,786",LLC-store-misses,-21.29%
,5.488707346,"3,04,059",branch-load-misses,-30.52%
,5.488707346,"23,20,83,435",cycles,-41.16%
,5.488707346,"54,04,36,878",instructions              #    2.33  insn per cycle,-51.80%
,5.563857243,"3,02,111",branch-misses,-73.66%
,5.563857243,"78,731",cache-misses,-78.99%
,5.563857243,"44,32,144",L1-dcache-load-misses,-73.67%
,5.563857243,"3,33,985",L1-icache-load-misses,-68.35%
,5.563857243,"26,519",dTLB-load-misses,-68.06%
,5.563857243,"7,425",dTLB-store-misses,-68.07%
,5.563857243,"10,493",iTLB-load-misses,-36.97%
